Customer ID,Client Segment,Country,Product ID,Product Category,Purchasing Price,Order ID,Order Date,Delivery Date,Service Level,Quantity,Planned Sales Price,Profit
1-17552035,Corporate,Algeria,Product 4,Electronics,"19,232",O-20351756,9-Jan-20,10-Jan-20,1,23,"25,771","6,539"
1-33575120,Corporate,United Arab Emirates,Product 5,Electronics,"27,702",O-51203358,13-Jul-20,15-Jul-20,2,13,"42,938","15,236"
1-70721948,Corporate,United Arab Emirates,Product 19,Computer & Laptop,"15,954",O-19487071,1-May-20,4-May-20,3,2,"24,729","8,775"
1-20815485,Consumer,Egypt,Product 6,Electronics,"27,960",O-54852086,5-May-20,6-May-20,1,9,"34,950","6,990"
1-35939356,Corporate,Morocco,Product 16,Computer & Laptop,"19,080",O-93563599,21-Dec-20,24-Dec-20,3,18,"25,376","6,296"
1-95251053,Consumer,Saudi Arabia,Product 2,Electronics,"13,144",O-10539527,26-Dec-20,29-Dec-20,3,3,"18,402","5,258"
1-24616188,Corporate,Iraq,Product 12,Furniture,"44,494",O-61882468,25-Oct-20,26-Oct-20,1,18,"51,168","6,674"
1-31024108,Corporate,Iraq,Product 11,Furniture,"44,772",O-41083101,6-Jul-20,7-Jul-20,1,19,"51,488","6,716"
1-80297959,Consumer,Morocco,Product 3,Electronics,"24,395",O-79598023,5-Jun-20,7-Jun-20,2,3,"32,445","8,050"
1-30401062,Corporate,Algeria,Product 3,Electronics,"24,395",O-10623041,21-Dec-20,24-Dec-20,3,8,"31,226","6,831"
1-63373491,Consumer,Morocco,Product 1,Electronics,"28,272",O-34916332,19-Apr-20,20-Apr-20,1,1,"37,602","9,330"
1-63427557,Consumer,Saudi Arabia,Product 15,Computer & Laptop,"23,070",O-75576344,24-Aug-20,27-Aug-20,3,5,"32,298","9,228"
1-4210907,Corporate,Saudi Arabia,Product 12,Furniture,"44,494",O-09074212,15-Apr-20,16-Apr-20,1,18,"62,292","17,798"
1-74767894,Consumer,Morocco,Product 4,Electronics,"19,232",O-78947478,10-Jul-20,13-Jul-20,3,5,"25,579","6,347"
1-43355095,Corporate,Morocco,Product 3,Electronics,"24,395",O-50954333,10-Nov-20,11-Nov-20,1,15,"32,445","8,050"
1-15096428,Corporate,United Arab Emirates,Product 4,Electronics,"19,232",O-64281509,7-Nov-20,8-Nov-20,1,10,"29,810","10,578"
1-89268404,Consumer,Saudi Arabia,Product 12,Furniture,"44,494",O-84048928,2-Sep-20,5-Sep-20,3,3,"62,292","17,798"
1-49234143,Corporate,Algeria,Product 12,Furniture,"44,494",O-41434924,21-Sep-20,23-Sep-20,2,8,"55,618","11,124"
1-84738769,Corporate,United Arab Emirates,Product 17,Computer & Laptop,"18,711",O-87698474,24-Feb-20,25-Feb-20,1,1,"29,002","10,291"
1-47994451,Consumer,Egypt,Product 1,Electronics,"28,272",O-44514795,4-Aug-20,6-Aug-20,2,24,"35,340","7,068"
1-26325863,Corporate,Morocco,Product 14,Furniture,"21,430",O-58632638,9-Jun-20,12-Jun-20,3,13,"28,502","7,072"
1-85932741,Consumer,Morocco,Product 9,Furniture,"57,057",O-27418596,8-Dec-20,10-Dec-20,2,5,"75,886","18,829"
1-92402679,Consumer,Algeria,Product 17,Computer & Laptop,"18,711",O-26799241,15-Mar-20,17-Mar-20,2,3,"25,073","6,362"
1-87880366,Corporate,United Arab Emirates,Product 1,Electronics,"28,272",O-03668789,26-Sep-20,27-Sep-20,1,5,"43,822","15,550"
1-25600406,Corporate,United Arab Emirates,Product 18,Computer & Laptop,"12,308",O-04062563,14-Sep-20,17-Sep-20,3,21,"19,077","6,769"
1-62331135,Consumer,Iraq,Product 17,Computer & Laptop,"18,711",O-11356232,8-May-20,11-May-20,3,5,"21,518","2,807"
1-95875811,Consumer,Morocco,Product 11,Furniture,"44,772",O-58119585,12-Dec-20,14-Dec-20,2,2,"59,547","14,775"
1-26646105,Corporate,Morocco,Product 7,Electronics,"36,081",O-61052664,13-Nov-20,14-Nov-20,1,18,"47,988","11,907"
1-41932959,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-29594194,24-Jul-20,25-Jul-20,1,16,"30,002","8,572"
1-95754942,Consumer,Egypt,Product 3,Electronics,"24,395",O-49429576,4-Nov-20,6-Nov-20,2,3,"30,494","6,099"
1-45164816,Corporate,Algeria,Product 15,Computer & Laptop,"23,070",O-48164518,24-Dec-20,27-Dec-20,3,9,"30,914","7,844"
1-87578273,Consumer,Algeria,Product 12,Furniture,"44,494",O-82738752,22-Jul-20,24-Jul-20,2,2,"55,618","11,124"
1-37347984,Corporate,Saudi Arabia,Product 4,Electronics,"19,232",O-79843737,31-May-20,1-Jun-20,1,12,"26,925","7,693"
1-4247764,Consumer,Egypt,Product 19,Computer & Laptop,"15,954",O-77644249,21-Oct-20,22-Oct-20,1,6,"19,943","3,989"
1-2193211,Corporate,Saudi Arabia,Product 9,Furniture,"57,057",O-32112194,3-Mar-20,5-Mar-20,2,5,"79,880","22,823"
1-52827363,Corporate,United Arab Emirates,Product 7,Electronics,"36,081",O-73635282,29-Dec-20,31-Dec-20,2,1,"55,926","19,845"
1-43986140,Consumer,Egypt,Product 7,Electronics,"36,081",O-61404393,7-Sep-20,8-Sep-20,1,20,"45,101","9,020"
1-54413250,Corporate,United Arab Emirates,Product 7,Electronics,"36,081",O-32505441,23-Jun-20,25-Jun-20,2,5,"55,926","19,845"
1-96463407,Corporate,United Arab Emirates,Product 12,Furniture,"44,494",O-34079645,17-Dec-20,19-Dec-20,2,5,"68,966","24,472"
1-4749086,Consumer,Egypt,Product 17,Computer & Laptop,"18,711",O-90864745,20-Aug-20,22-Aug-20,2,8,"23,389","4,678"
1-72764890,Consumer,Egypt,Product 5,Electronics,"27,702",O-48907273,16-Feb-20,17-Feb-20,1,4,"34,628","6,926"
1-72004021,Consumer,Morocco,Product 10,Furniture,"23,699",O-40217202,8-Nov-20,10-Nov-20,2,2,"31,520","7,821"
1-87315388,Corporate,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-53888737,28-Feb-20,1-Mar-20,2,5,"19,738","7,004"
1-54971379,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-13795491,28-Sep-20,29-Sep-20,1,5,"26,531","3,461"
1-82921199,Consumer,Saudi Arabia,Product 8,Furniture,"43,423",O-11998295,2-Dec-20,3-Dec-20,1,5,"60,792","17,369"
1-5836690,Corporate,United Arab Emirates,Product 8,Furniture,"43,423",O-66905832,8-Feb-20,10-Feb-20,2,4,"67,306","23,883"
1-7868857,Corporate,United Arab Emirates,Product 10,Furniture,"23,699",O-88577869,21-Feb-20,24-Feb-20,3,2,"36,733","13,034"
1-86750075,Consumer,Egypt,Product 2,Electronics,"13,144",O-00758676,25-Aug-20,26-Aug-20,1,4,"16,430","3,286"
1-30222909,Corporate,Morocco,Product 11,Furniture,"44,772",O-29093023,25-Feb-20,28-Feb-20,3,13,"59,547","14,775"
1-70726894,Corporate,United Arab Emirates,Product 4,Electronics,"19,232",O-68947079,13-Aug-20,14-Aug-20,1,3,"29,810","10,578"
1-35006040,Corporate,Saudi Arabia,Product 1,Electronics,"28,272",O-60403506,5-Dec-20,7-Dec-20,2,21,"39,581","11,309"
1-97906176,Corporate,United Arab Emirates,Product 1,Electronics,"28,272",O-61769799,23-Jan-20,24-Jan-20,1,5,"43,822","15,550"
1-85840729,Consumer,Iraq,Product 3,Electronics,"24,395",O-07298588,16-Oct-20,17-Oct-20,1,3,"28,054","3,659"
1-19574467,Corporate,United Arab Emirates,Product 5,Electronics,"27,702",O-44671954,2-Jun-20,5-Jun-20,3,9,"42,938","15,236"
1-75087310,Consumer,Saudi Arabia,Product 3,Electronics,"24,395",O-73107502,1-Mar-20,2-Mar-20,1,2,"34,153","9,758"
1-81394855,Consumer,Iraq,Product 5,Electronics,"27,702",O-48558137,18-Feb-20,21-Feb-20,3,3,"31,857","4,155"
1-15372974,Corporate,Algeria,Product 20,Computer & Laptop,"12,734",O-29741533,16-Sep-20,19-Sep-20,3,20,"16,554","3,820"
1-88711083,Corporate,United Arab Emirates,Product 16,Computer & Laptop,"19,080",O-10838879,17-Jun-20,20-Jun-20,3,2,"29,574","10,494"
1-48869899,Corporate,Iraq,Product 5,Electronics,"27,702",O-98994882,13-Sep-20,14-Sep-20,1,23,"31,857","4,155"
1-81637325,Consumer,Morocco,Product 13,Furniture,"50,443",O-73258166,26-Nov-20,27-Nov-20,1,1,"67,089","16,646"
1-35525464,Corporate,United Arab Emirates,Product 3,Electronics,"24,395",O-54643559,21-Aug-20,24-Aug-20,3,15,"37,812","13,417"
1-6692449,Consumer,Morocco,Product 9,Furniture,"57,057",O-24496696,25-May-20,26-May-20,1,1,"75,886","18,829"
1-17401523,Corporate,Iraq,Product 15,Computer & Laptop,"23,070",O-15231747,26-Apr-20,28-Apr-20,2,20,"26,531","3,461"
1-77118988,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-89887718,6-Aug-20,9-Aug-20,3,1,"26,531","3,461"
1-71126137,Consumer,Algeria,Product 15,Computer & Laptop,"23,070",O-61377118,5-Oct-20,6-Oct-20,1,4,"30,914","7,844"
1-3448188,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-81883444,5-Jan-20,6-Jan-20,1,13,"30,002","8,572"
1-27955753,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-57532792,1-Feb-20,3-Feb-20,2,6,"30,002","8,572"
1-21914622,Corporate,Morocco,Product 4,Electronics,"19,232",O-46222197,14-Jun-20,16-Jun-20,2,17,"25,579","6,347"
1-49847817,Corporate,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-78174983,12-Jun-20,13-Jun-20,1,15,"26,712","7,632"
1-66088716,Consumer,Saudi Arabia,Product 11,Furniture,"44,772",O-87166606,5-Jan-20,6-Jan-20,1,5,"62,681","17,909"
1-18894743,Corporate,Saudi Arabia,Product 7,Electronics,"36,081",O-47431888,4-Nov-20,7-Nov-20,3,14,"50,513","14,432"
1-83308302,Consumer,Iraq,Product 6,Electronics,"27,960",O-83028333,15-Jan-20,17-Jan-20,2,1,"32,154","4,194"
1-90050626,Consumer,Iraq,Product 12,Furniture,"44,494",O-06269002,31-Jan-20,1-Feb-20,1,1,"51,168","6,674"
1-62273812,Consumer,Egypt,Product 1,Electronics,"28,272",O-38126221,26-Sep-20,27-Sep-20,1,3,"35,340","7,068"
1-18965079,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-50791892,14-Jul-20,15-Jul-20,1,23,"15,918","3,184"
1-29316691,Corporate,Saudi Arabia,Product 15,Computer & Laptop,"23,070",O-66912937,16-Dec-20,18-Dec-20,2,10,"32,298","9,228"
1-70839545,Consumer,Saudi Arabia,Product 19,Computer & Laptop,"15,954",O-95457085,15-Jun-20,18-Jun-20,3,2,"22,336","6,382"
1-14574565,Corporate,Algeria,Product 18,Computer & Laptop,"12,308",O-45651457,14-Mar-20,16-Mar-20,2,8,"16,247","3,939"
1-39560732,Corporate,Iraq,Product 13,Furniture,"50,443",O-07323954,27-Apr-20,30-Apr-20,3,8,"58,009","7,566"
1-54576531,Corporate,United Arab Emirates,Product 8,Furniture,"43,423",O-65315451,18-Mar-20,20-Mar-20,2,3,"67,306","23,883"
1-36219779,Corporate,Iraq,Product 5,Electronics,"27,702",O-97793624,11-Mar-20,14-Mar-20,3,7,"31,857","4,155"
1-11387121,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-71211139,29-Aug-20,31-Aug-20,2,22,"15,918","3,184"
1-54359110,Consumer,Egypt,Product 3,Electronics,"24,395",O-91105432,13-Dec-20,15-Dec-20,2,4,"30,494","6,099"
1-49253692,Consumer,Egypt,Product 17,Computer & Laptop,"18,711",O-36924928,27-Apr-20,30-Apr-20,3,11,"23,389","4,678"
1-37122937,Corporate,Algeria,Product 10,Furniture,"23,699",O-29373711,29-Jan-20,30-Jan-20,1,20,"30,572","6,873"
1-59646367,Consumer,Egypt,Product 4,Electronics,"19,232",O-63675964,8-Jan-20,10-Jan-20,2,3,"24,040","4,808"
1-4142735,Corporate,Saudi Arabia,Product 11,Furniture,"44,772",O-27354142,8-May-20,10-May-20,2,23,"62,681","17,909"
1-98638256,Consumer,Iraq,Product 19,Computer & Laptop,"15,954",O-82569869,4-Nov-20,6-Nov-20,2,5,"18,347","2,393"
1-58521638,Consumer,Iraq,Product 20,Computer & Laptop,"12,734",O-16385853,5-Nov-20,7-Nov-20,2,3,"14,644","1,910"
1-92475305,Consumer,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-53059248,31-Mar-20,3-Apr-20,3,1,"26,712","7,632"
1-27085963,Corporate,Morocco,Product 10,Furniture,"23,699",O-59632706,22-Feb-20,23-Feb-20,1,14,"31,520","7,821"
1-74679631,Consumer,Algeria,Product 10,Furniture,"23,699",O-96317466,10-Jan-20,11-Jan-20,1,3,"30,572","6,873"
1-13593251,Corporate,Iraq,Product 8,Furniture,"43,423",O-32511351,11-Feb-20,14-Feb-20,3,6,"49,936","6,513"
1-49619106,Corporate,Algeria,Product 15,Computer & Laptop,"23,070",O-91064961,12-Nov-20,15-Nov-20,3,5,"30,914","7,844"
1-78951575,Corporate,United Arab Emirates,Product 2,Electronics,"13,144",O-15757898,26-Aug-20,29-Aug-20,3,1,"20,373","7,229"
1-31205028,Corporate,Algeria,Product 12,Furniture,"44,494",O-50283126,5-Oct-20,8-Oct-20,3,20,"55,618","11,124"
1-26023827,Corporate,Morocco,Product 2,Electronics,"13,144",O-38272609,20-Jun-20,22-Jun-20,2,24,"17,482","4,338"
1-76623490,Corporate,United Arab Emirates,Product 4,Electronics,"19,232",O-34907663,9-Nov-20,11-Nov-20,2,3,"29,810","10,578"
1-57148779,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-87795711,30-Sep-20,3-Oct-20,3,2,"26,531","3,461"
1-35241699,Corporate,Iraq,Product 8,Furniture,"43,423",O-16993527,12-Feb-20,14-Feb-20,2,23,"49,936","6,513"
1-22506598,Corporate,Morocco,Product 15,Computer & Laptop,"23,070",O-65982253,5-Jul-20,7-Jul-20,2,20,"30,683","7,613"
1-42315416,Corporate,Algeria,Product 12,Furniture,"44,494",O-54164239,25-Oct-20,28-Oct-20,3,8,"55,618","11,124"
1-4102716,Corporate,Morocco,Product 14,Furniture,"21,430",O-27164107,1-Aug-20,4-Aug-20,3,7,"28,502","7,072"
1-39764653,Corporate,Morocco,Product 11,Furniture,"44,772",O-46533979,27-Jun-20,28-Jun-20,1,18,"59,547","14,775"
1-15008626,Corporate,United Arab Emirates,Product 1,Electronics,"28,272",O-86261507,1-Mar-20,4-Mar-20,3,9,"43,822","15,550"
1-63981675,Consumer,Morocco,Product 3,Electronics,"24,395",O-16756394,18-Jan-20,19-Jan-20,1,1,"32,445","8,050"
1-9006163,Consumer,Morocco,Product 20,Computer & Laptop,"12,734",O-61639003,26-Sep-20,28-Sep-20,2,5,"16,936","4,202"
1-37164701,Corporate,Iraq,Product 3,Electronics,"24,395",O-47013716,21-Aug-20,24-Aug-20,3,10,"28,054","3,659"
1-31916730,Corporate,United Arab Emirates,Product 10,Furniture,"23,699",O-67303192,5-Jan-20,8-Jan-20,3,15,"36,733","13,034"
1-45134405,Corporate,Iraq,Product 12,Furniture,"44,494",O-44054518,7-Sep-20,8-Sep-20,1,8,"51,168","6,674"
1-86574395,Consumer,Saudi Arabia,Product 10,Furniture,"23,699",O-43958658,8-Jan-20,9-Jan-20,1,2,"33,179","9,480"
1-60105701,Consumer,Iraq,Product 17,Computer & Laptop,"18,711",O-57016014,12-May-20,13-May-20,1,2,"21,518","2,807"
1-17472426,Corporate,Algeria,Product 7,Electronics,"36,081",O-24261747,4-Nov-20,6-Nov-20,2,10,"45,462","9,381"
1-66166326,Corporate,United Arab Emirates,Product 16,Computer & Laptop,"19,080",O-63266619,16-Oct-20,18-Oct-20,2,3,"29,574","10,494"
1-80640674,Consumer,Algeria,Product 15,Computer & Laptop,"23,070",O-06748065,6-Feb-20,8-Feb-20,2,3,"30,914","7,844"
1-90601161,Consumer,Egypt,Product 1,Electronics,"28,272",O-11619063,20-Jan-20,22-Jan-20,2,4,"35,340","7,068"
1-82923855,Consumer,Algeria,Product 5,Electronics,"27,702",O-38558292,8-Aug-20,9-Aug-20,1,5,"36,567","8,865"
1-90382574,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-25749038,17-Jul-20,19-Jul-20,2,2,"24,886","6,175"
1-2822856,Corporate,Saudi Arabia,Product 7,Electronics,"36,081",O-28562822,3-Oct-20,6-Oct-20,3,5,"50,513","14,432"
1-87404085,Consumer,Morocco,Product 16,Computer & Laptop,"19,080",O-40858746,30-Dec-20,31-Dec-20,1,4,"25,376","6,296"
1-65643579,Consumer,Saudi Arabia,Product 14,Furniture,"21,430",O-35796567,11-Oct-20,14-Oct-20,3,4,"30,002","8,572"
1-48818717,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-87174886,3-Jan-20,4-Jan-20,1,21,"15,918","3,184"
1-71550725,Consumer,Iraq,Product 6,Electronics,"27,960",O-07257155,22-Dec-20,23-Dec-20,1,5,"32,154","4,194"
1-56363769,Consumer,Egypt,Product 9,Furniture,"57,057",O-37695637,28-Nov-20,29-Nov-20,1,4,"71,321","14,264"
1-4501812,Corporate,United Arab Emirates,Product 3,Electronics,"24,395",O-18124505,1-Jan-20,3-Jan-20,2,22,"37,812","13,417"
1-70653059,Consumer,Egypt,Product 13,Furniture,"50,443",O-30597061,28-Dec-20,29-Dec-20,1,4,"63,054","12,611"
1-61903275,Consumer,Iraq,Product 11,Furniture,"44,772",O-32756194,3-Oct-20,5-Oct-20,2,4,"51,488","6,716"
1-28014812,Consumer,Egypt,Product 3,Electronics,"24,395",O-48122803,4-Apr-20,5-Apr-20,1,13,"30,494","6,099"
1-40574916,Corporate,Saudi Arabia,Product 15,Computer & Laptop,"23,070",O-49164053,16-Feb-20,19-Feb-20,3,14,"32,298","9,228"
1-63289963,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-99636327,28-Nov-20,29-Nov-20,1,3,"24,886","6,175"
1-7666725,Consumer,Saudi Arabia,Product 20,Computer & Laptop,"12,734",O-67257668,14-Nov-20,16-Nov-20,2,3,"17,828","5,094"
1-51558943,Consumer,Egypt,Product 6,Electronics,"27,960",O-89435159,22-Mar-20,24-Mar-20,2,3,"34,950","6,990"
1-70550499,Consumer,Iraq,Product 17,Computer & Laptop,"18,711",O-04997053,18-Jul-20,21-Jul-20,3,5,"21,518","2,807"
1-33683433,Corporate,Iraq,Product 5,Electronics,"27,702",O-34333363,19-Mar-20,21-Mar-20,2,16,"31,857","4,155"
1-92651251,Consumer,Saudi Arabia,Product 13,Furniture,"50,443",O-12519266,15-Aug-20,16-Aug-20,1,5,"70,620","20,177"
1-24805991,Consumer,Egypt,Product 9,Furniture,"57,057",O-59912485,25-Sep-20,27-Sep-20,2,19,"71,321","14,264"
1-89814404,Consumer,Iraq,Product 14,Furniture,"21,430",O-44048987,22-Nov-20,23-Nov-20,1,3,"24,645","3,215"
1-86590518,Consumer,Morocco,Product 14,Furniture,"21,430",O-05188659,30-Jul-20,1-Aug-20,2,2,"28,502","7,072"
1-8781862,Consumer,Iraq,Product 5,Electronics,"27,702",O-18628786,20-Nov-20,21-Nov-20,1,2,"31,857","4,155"
1-52448532,Consumer,Iraq,Product 14,Furniture,"21,430",O-85325243,5-Sep-20,8-Sep-20,3,3,"24,645","3,215"
1-72181671,Consumer,Egypt,Product 7,Electronics,"36,081",O-16717216,21-May-20,23-May-20,2,4,"45,101","9,020"
1-77084871,Consumer,Iraq,Product 12,Furniture,"44,494",O-48717708,17-Nov-20,20-Nov-20,3,1,"51,168","6,674"
1-18433590,Consumer,Egypt,Product 1,Electronics,"28,272",O-35901841,17-Feb-20,20-Feb-20,3,22,"35,340","7,068"
1-63469409,Consumer,Saudi Arabia,Product 8,Furniture,"43,423",O-94096347,10-Oct-20,11-Oct-20,1,1,"60,792","17,369"
1-25510652,Corporate,Iraq,Product 9,Furniture,"57,057",O-06522553,22-Jul-20,25-Jul-20,3,24,"65,616","8,559"
1-94687533,Consumer,Algeria,Product 9,Furniture,"57,057",O-75339467,14-Sep-20,15-Sep-20,1,3,"73,604","16,547"
1-56851100,Corporate,United Arab Emirates,Product 17,Computer & Laptop,"18,711",O-11005687,4-Apr-20,7-Apr-20,3,3,"29,002","10,291"
1-47343430,Corporate,Iraq,Product 5,Electronics,"27,702",O-34304738,15-Apr-20,17-Apr-20,2,10,"31,857","4,155"
1-35879455,Corporate,Saudi Arabia,Product 4,Electronics,"19,232",O-94553585,3-Feb-20,4-Feb-20,1,13,"26,925","7,693"
1-5189681,Corporate,United Arab Emirates,Product 4,Electronics,"19,232",O-96815183,14-May-20,15-May-20,1,5,"29,810","10,578"
1-28738142,Corporate,United Arab Emirates,Product 18,Computer & Laptop,"12,308",O-81422875,12-Apr-20,13-Apr-20,1,18,"19,077","6,769"
1-16626401,Corporate,Iraq,Product 19,Computer & Laptop,"15,954",O-64011666,26-Dec-20,27-Dec-20,1,7,"18,347","2,393"
1-90157516,Corporate,United Arab Emirates,Product 16,Computer & Laptop,"19,080",O-75169011,27-Jul-20,28-Jul-20,1,4,"29,574","10,494"
1-45706830,Corporate,United Arab Emirates,Product 18,Computer & Laptop,"12,308",O-68304573,1-Sep-20,3-Sep-20,2,12,"19,077","6,769"
1-91646225,Consumer,Saudi Arabia,Product 2,Electronics,"13,144",O-62259169,31-Oct-20,3-Nov-20,3,5,"18,402","5,258"
1-20694039,Consumer,Algeria,Product 9,Furniture,"57,057",O-40392064,11-Nov-20,14-Nov-20,3,5,"73,604","16,547"
1-98658892,Corporate,United Arab Emirates,Product 12,Furniture,"44,494",O-88929863,24-Dec-20,26-Dec-20,2,2,"68,966","24,472"
1-60305235,Consumer,Egypt,Product 19,Computer & Laptop,"15,954",O-52356031,26-Jul-20,28-Jul-20,2,3,"19,943","3,989"
1-1513542,Corporate,Iraq,Product 10,Furniture,"23,699",O-35421514,26-Oct-20,27-Oct-20,1,15,"27,254","3,555"
1-32346,Corporate,Saudi Arabia,Product 8,Furniture,"43,423",O-23463231,18-Jan-20,20-Jan-20,2,22,"60,792","17,369"
1-7519233,Consumer,Egypt,Product 11,Furniture,"44,772",O-92337512,4-Jun-20,6-Jun-20,2,3,"55,965","11,193"
1-56903626,Consumer,Saudi Arabia,Product 10,Furniture,"23,699",O-36265691,3-Aug-20,6-Aug-20,3,2,"33,179","9,480"
1-23536614,Consumer,Algeria,Product 20,Computer & Laptop,"12,734",O-66142355,4-Jan-20,6-Jan-20,2,13,"16,554","3,820"
1-10545028,Consumer,Egypt,Product 11,Furniture,"44,772",O-50281054,16-Jun-20,18-Jun-20,2,7,"55,965","11,193"
1-92130542,Consumer,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-05429219,5-Oct-20,6-Oct-20,1,5,"26,712","7,632"
1-28766208,Consumer,Egypt,Product 14,Furniture,"21,430",O-62082872,2-Dec-20,4-Dec-20,2,22,"26,788","5,358"
1-19213162,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-31621925,9-Oct-20,11-Oct-20,2,14,"21,219","5,265"
1-79767957,Consumer,Algeria,Product 2,Electronics,"13,144",O-79577976,8-Oct-20,11-Oct-20,3,1,"16,561","3,417"
1-43815929,Corporate,Saudi Arabia,Product 6,Electronics,"27,960",O-59294387,21-Jun-20,24-Jun-20,3,19,"39,144","11,184"
1-71197088,Consumer,Algeria,Product 5,Electronics,"27,702",O-70887112,25-Jun-20,26-Jun-20,1,1,"36,567","8,865"
1-79136422,Consumer,Egypt,Product 11,Furniture,"44,772",O-64227914,12-Nov-20,13-Nov-20,1,3,"55,965","11,193"
1-94253432,Consumer,Algeria,Product 14,Furniture,"21,430",O-34329422,22-Nov-20,24-Nov-20,2,5,"28,288","6,858"
1-24303125,Consumer,Algeria,Product 7,Electronics,"36,081",O-31252437,25-Jun-20,27-Jun-20,2,19,"45,462","9,381"
1-6956675,Consumer,Algeria,Product 6,Electronics,"27,960",O-66756951,5-May-20,7-May-20,2,1,"36,348","8,388"
1-14723022,Corporate,United Arab Emirates,Product 7,Electronics,"36,081",O-30221471,30-Oct-20,31-Oct-20,1,22,"55,926","19,845"
1-30992108,Corporate,Morocco,Product 3,Electronics,"24,395",O-21083097,29-Nov-20,1-Dec-20,2,9,"32,445","8,050"
1-95940189,Consumer,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-01899597,15-Sep-20,17-Sep-20,2,3,"26,712","7,632"
1-34735469,Corporate,Saudi Arabia,Product 8,Furniture,"43,423",O-54693475,1-Feb-20,3-Feb-20,2,22,"60,792","17,369"
1-36807253,Corporate,Saudi Arabia,Product 6,Electronics,"27,960",O-72533687,23-Jul-20,26-Jul-20,3,22,"39,144","11,184"
1-75688622,Consumer,Morocco,Product 16,Computer & Laptop,"19,080",O-86227568,23-Nov-20,24-Nov-20,1,1,"25,376","6,296"
1-84028958,Consumer,Morocco,Product 13,Furniture,"50,443",O-89588404,12-Jan-20,15-Jan-20,3,2,"67,089","16,646"
1-18849017,Corporate,United Arab Emirates,Product 11,Furniture,"44,772",O-90171886,26-Dec-20,29-Dec-20,3,18,"69,397","24,625"
1-88627225,Consumer,Iraq,Product 1,Electronics,"28,272",O-72258865,1-Oct-20,2-Oct-20,1,3,"32,513","4,241"
1-48974114,Consumer,Egypt,Product 3,Electronics,"24,395",O-41144891,5-Dec-20,8-Dec-20,3,18,"30,494","6,099"
1-89900538,Consumer,Saudi Arabia,Product 15,Computer & Laptop,"23,070",O-05388992,27-Aug-20,29-Aug-20,2,1,"32,298","9,228"
1-18410161,Corporate,Morocco,Product 16,Computer & Laptop,"19,080",O-01611844,28-Jun-20,1-Jul-20,3,25,"25,376","6,296"
